-4.47972
-2.58543
-5.11084
-3.414
-2.19797
-3.01918
-7.66754
-7.96641
-5.8955
-4.39085
-6.85194
-11.7924
-13.0629
-10.9722
-9.93719
-11.4366
-12.7944
-8.57183
2.93787
5.34109
1.20281
-2.7313
-3.37482
-4.19617
-5.9262
-5.23035
-1.81504
-2.7102
-4.33548
-1.86185
-1.20496
-0.775333
-0.529909
-0.384959
-0.325422
-0.062701
1.28386
1.17024
1.75769
2.54264
3.47291
2.38376
-1.65544
-3.04065
0.622346
-1.75529
-4.57354
-6.45721
-6.82826
-7.46813
-5.65453
-1.87292
-0.664025
-0.160378
2.77172
3.45612
3.50695
2.44095
1.12582
1.52428
1.38218
3.37826
4.12938
3.79486
3.95187
2.46275
0.0262852
-6.58489
-11.0328
-8.02326
-2.35801
0.477226
1.35433
-0.125778
-5.04527
-6.39804
-7.32753
-3.71957
-1.58832
-2.51119
-0.903717
1.89419
1.2298
-4.11965
-8.19587
-6.09309
-6.98182
-5.03757
-1.53473
0.0341803
-4.1175
-2.85126
2.36072
-0.159551
-2.91959
-3.25211
-1.89921
-2.00698
-1.73979
0.528406
-0.265396
1.88073
2.58362
-2.18021
-4.53441
-3.87865
-3.19432
-2.94092
-3.14102
-2.37104
-1.26708
-4.66395
-6.83033
-5.35701
-3.8075
-5.05178
-2.42445
-3.61429
-5.66227
-6.9645
-7.95133
-8.33795
-9.88115
-4.63499
-3.36725
-7.42104
-10.7593
-12.8721
-9.32921
-6.45238
-4.95877
-0.530181
1.94578
0.656262
-2.06178
-9.90769
-13.4924
-8.39235
-6.53479
-6.72639
-7.69513
-8.42857
-7.7254
-6.04997
-7.30709
-12.0373
-10.6681
-9.15212
-7.04743
-9.87023
-10.212
-8.27955
-6.00514
-4.17261
-3.70922
-4.67739
-9.53496
-12.4191
-10.6697
-11.2524
-11.4587
-8.12364
-11.179
-10.5092
-10.2234
-14.27
-14.1912
-8.66066
-3.40901
-2.21616
-2.03846
-5.69434
-7.20228
-8.41369
-10.586
-8.80952
-8.73612
-8.04873
-10.6099
-11.9367
-10.2551
-10.1506
-9.00064
-10.7762
-10.8291
-10.8917
-10.9492
-8.14716
-4.12186
-2.47486
0.0135654
